Timestamp,Cell_ID,gNB_ID,Channel_Type,Cell_Availability_%,RRC_Connection_Attempts,RRC_Connection_Rejects,RRC_Success_Rate_%,Avg_RRC_Connected_Users,Peak_RRC_Connected_Users,Registration_Success_Rate_%,PDU_Session_Success_Rate_%,RRC_Drop_Rate_%,Handover_Attempts,Handover_Success_Rate_%,Xn_HO_Prep_Success_Rate_%,Xn_HO_Exec_Success_Rate_%,NG_HO_Prep_Success_Rate_%,NG_HO_Exec_Success_Rate_%,PRB_Utilization_DL_%,PRB_Utilization_UL_%,DL_Throughput_Mbps,UL_Throughput_Mbps,Total_Traffic_GB,RACH_Success_Rate_%,Latency_ms
2026-08-22T03:25:00,PCI_2,gNB-1,TDD,99.858,318,1,99.945,61.5,81.2,99.696,99.286,0.144,21,98.536,99.024,98.804,98.442,98.007,42.9,33.51,312.6,106.45,11.73098,99.031,7.43
2026-08-22T03:25:00,PCI_3,gNB-2,TDD,99.885,346,0,99.828,63.5,78.6,99.6,99.325,0.176,20,98.402,98.875,98.908,98.631,97.905,42.55,33.89,309.55,106.86,11.5979,99.012,7.71
2026-08-22T03:25:00,PCI_4,gNB-2,TDD,99.887,290,0,99.961,62.5,82.8,99.682,99.329,0.289,23,98.424,98.98,98.78,98.329,98.065,37.93,31.02,317.32,108.54,11.90121,98.958,7.76
2026-08-22T03:30:00,PCI_1,gNB-1,TDD,99.037,325,7,97.829,59.2,79.5,97.451,97.476,2.182,25,96.219,96.524,96.342,95.914,95.537,44.86,39.3,248.73,86.12,9.29868,97.252,15.7
2026-08-22T03:30:00,PCI_2,gNB-1,TDD,99.933,325,1,99.896,63.2,78.8,99.568,99.325,0.15,34,98.37,98.838,98.588,98.395,97.852,42.37,34.64,312.87,104.86,11.74879,99.118,7.27
2026-08-22T03:30:00,PCI_3,gNB-2,TDD,99.898,349,2,99.878,61.5,84.8,99.67,99.213,0.195,22,98.573,98.833,98.733,98.392,97.994,41.36,33.3,306.92,105.85,11.53946,98.992,7.8
2026-08-22T03:30:00,PCI_4,gNB-2,TDD,99.05,282,7,97.979,62.1,78.2,97.437,97.445,2.055,30,96.269,96.503,96.352,95.773,95.437,45.11,38.61,250.4,86.82,9.37349,97.277,15.24
2026-08-22T03:35:00,PCI_1,gNB-1,TDD,98.145,283,12,95.998,63.7,81.7,95.363,95.657,3.963,32,93.723,93.858,94.135,93.373,93.212,52.03,45.44,183.76,64.31,6.89487,95.505,23.23
2026-08-22T03:35:00,PCI_2,gNB-1,TDD,99.887,257,0,99.888,59.9,79.5,99.642,99.265,0.139,18,98.704,98.979,98.882,98.505,98.014,41.96,34.12,305.87,105.93,11.50254,99.205,7.02
2026-08-22T03:35:00,PCI_3,gNB-2,TDD,99.875,268,0,99.924,61.8,80.9,99.645,99.325,0.18,34,98.579,98.953,98.702,98.39,97.849,42.06,34.4,307.67,104.69,11.51759,99.174,8.01
2026-08-22T03:35:00,PCI_4,gNB-2,TDD,98.173,305,15,95.897,58.3,80.7,95.284,95.657,3.823,20,93.464,94.085,94.038,93.239,93.035,52.78,45.8,185.91,66.19,6.9809,95.677,23.29
2026-08-22T03:40:00,PCI_1,gNB-1,TDD,97.298,314,19,94.029,59.1,81.2,93.26,93.842,5.88,20,91.352,91.814,91.613,90.769,90.802,59.5,54.88,129.34,43.96,4.85738,93.602,30.7
2026-08-22T03:40:00,PCI_2,gNB-1,TDD,99.861,332,0,99.913,59.4,77.5,99.601,99.381,0.165,22,98.633,99.102,98.719,98.453,98.056,41.82,33.52,300.6,105.06,11.27638,99.14,7.82
2026-08-22T03:40:00,PCI_3,gNB-2,TDD,99.923,264,0,99.909,56.7,79.0,99.567,99.241,0.168,25,98.531,99.043,98.85,98.397,97.944,42.46,33.0,304.61,106.25,11.42584,99.199,7.74
2026-08-22T03:40:00,PCI_4,gNB-2,TDD,97.275,324,19,93.98,61.3,83.2,93.172,93.857,5.69,28,91.473,91.634,91.778,90.875,90.697,59.77,52.7,125.42,44.85,4.70259,93.638,30.65
2026-08-22T03:45:00,PCI_1,gNB-1,TDD,96.4,296,28,91.922,62.4,76.0,91.053,91.876,7.677,19,89.412,89.184,89.36,88.124,88.06,66.44,61.06,69.19,25.74,2.58634,91.929,38.15
2026-08-22T03:45:00,PCI_2,gNB-1,TDD,99.874,279,1,99.9,57.0,78.5,99.546,99.325,0.144,25,98.573,98.978,98.929,98.346,98.093,42.3,32.49,302.51,103.99,11.35773,98.936,7.86
2026-08-22T03:45:00,PCI_3,gNB-2,TDD,99.899,283,0,99.936,60.3,80.5,99.714,99.225,0.126,27,98.482,98.932,98.691,98.502,97.906,41.58,32.76,302.49,104.51,11.33663,99.041,7.78
2026-08-22T03:45:00,PCI_4,gNB-2,TDD,96.491,335,26,91.918,62.7,78.8,91.057,91.879,7.651,21,89.156,89.387,89.097,88.194,88.279,66.69,61.22,68.73,25.16,2.55881,92.027,37.82
2026-08-22T03:50:00,PCI_1,gNB-1,TDD,96.458,297,27,92.07,61.4,77.2,91.043,91.946,7.564,26,88.972,89.172,89.227,88.161,88.134,66.72,61.14,70.49,25.62,2.64973,91.989,37.9
2026-08-22T03:50:00,PCI_2,gNB-1,TDD,99.938,294,0,99.865,59.0,73.1,99.59,99.273,0.166,28,98.58,98.978,98.835,98.34,98.059,41.24,33.21,294.6,103.19,11.05473,99.023,7.93
2026-08-22T03:50:00,PCI_3,gNB-2,TDD,99.875,329,0,99.909,59.5,74.7,99.569,99.28,0.131,20,98.449,98.86,98.807,98.543,98.081,40.96,32.83,296.07,100.29,11.09275,99.168,7.52
2026-08-22T03:50:00,PCI_4,gNB-2,TDD,96.422,270,27,91.985,59.4,78.1,91.085,91.864,7.623,18,89.21,89.122,88.979,88.323,88.101,66.87,61.14,70.54,23.92,2.64658,91.937,37.8
2026-08-22T03:55:00,PCI_1,gNB-1,TDD,97.25,251,20,94.039,57.6,76.7,93.208,93.779,5.832,32,91.567,91.683,91.542,90.666,90.829,59.3,54.5,126.61,42.62,4.77277,93.745,31.18
2026-08-22T03:55:00,PCI_2,gNB-1,TDD,99.917,333,1,99.883,61.1,76.9,99.62,99.276,0.148,25,98.52,98.815,98.903,98.439,98.049,41.55,33.71,290.44,100.7,10.90652,98.995,7.14
2026-08-22T03:55:00,PCI_3,gNB-2,TDD,99.903,340,0,99.947,59.5,76.7,99.564,99.314,0.13,25,98.507,98.867,98.969,98.534,98.063,41.01,33.43,292.76,101.63,10.98228,99.091,7.44
2026-08-22T03:55:00,PCI_4,gNB-2,TDD,97.266,346,19,94.112,58.7,76.8,93.202,93.79,5.825,18,91.362,91.887,91.619,90.866,90.498,59.38,53.78,121.02,43.61,4.5334,93.823,30.81
2026-08-22T04:00:00,PCI_1,gNB-1,TDD,98.214,274,14,95.944,60.5,77.0,95.363,95.591,4.041,32,93.279,93.869,94.069,93.508,93.224,52.56,47.07,180.78,58.06,6.75937,95.349,22.51
2026-08-22T04:00:00,PCI_2,gNB-1,TDD,99.889,261,0,99.891,58.3,76.6,99.619,99.312,0.166,20,98.56,98.874,98.829,98.5,97.99,41.1,33.06,288.7,98.82,10.82943,99.081,7.07
2026-08-22T04:00:00,PCI_3,gNB-2,TDD,99.89,302,0,99.818,59.9,75.2,99.695,99.281,0.144,26,98.467,98.812,98.701,98.227,98.153,40.8,33.06,289.29,100.93,10.86209,99.16,7.51
2026-08-22T04:00:00,PCI_4,gNB-2,TDD,98.179,259,11,95.905,57.7,78.6,95.363,95.612,3.955,21,94.274,93.956,94.023,93.435,93.154,52.05,45.98,176.89,64.26,6.63504,95.42,23.54
2026-08-22T04:05:00,PCI_1,gNB-1,TDD,99.01,308,7,98.026,59.2,75.6,97.626,97.463,2.02,32,96.165,96.497,96.229,95.812,95.67,45.3,39.84,235.51,77.47,8.81827,97.084,15.1
2026-08-22T04:05:00,PCI_2,gNB-1,TDD,99.864,267,1,99.957,58.8,76.8,99.626,99.343,0.159,25,98.566,98.718,98.65,98.326,97.987,40.89,32.53,288.12,100.71,10.80838,99.132,6.94
2026-08-22T04:05:00,PCI_3,gNB-2,TDD,99.832,302,0,100.0,61.5,74.8,99.607,99.276,0.146,25,98.532,99.065,98.79,98.415,98.12,40.43,32.81,291.37,100.49,10.93223,99.095,7.25
2026-08-22T04:05:00,PCI_4,gNB-2,TDD,99.019,279,6,97.768,57.5,79.1,97.493,97.41,2.175,22,96.047,96.405,96.537,95.979,95.558,45.27,38.61,236.24,83.14,8.85457,97.412,15.61
2026-08-22T04:10:00,PCI_1,gNB-1,TDD,99.83,309,0,99.97,56.2,72.9,99.593,99.272,0.241,28,98.406,98.799,98.989,98.447,98.057,39.14,31.1,281.81,98.66,10.57671,99.177,7.77
2026-08-22T04:10:00,PCI_2,gNB-1,TDD,99.903,299,1,99.89,58.9,79.8,99.58,99.273,0.142,34,98.367,98.789,98.821,98.42,97.919,40.52,32.74,283.55,98.54,10.63138,98.902,7.6
2026-08-22T04:10:00,PCI_3,gNB-2,TDD,99.91,283,1,99.972,59.9,75.9,99.598,99.35,0.144,28,98.499,99.007,98.865,98.255,97.916,40.64,31.81,287.57,97.49,10.78113,99.178,7.33
2026-08-22T04:10:00,PCI_4,gNB-2,TDD,99.87,315,1,99.735,57.9,78.8,99.609,99.422,0.096,28,98.597,98.918,98.802,98.272,98.111,38.66,31.6,284.73,99.4,10.67235,99.035,8.36
2026-08-22T04:15:00,PCI_1,gNB-1,TDD,99.931,261,1,99.918,55.8,75.7,99.685,99.4,0.149,30,98.578,99.019,98.803,98.378,98.058,41.0,32.17,285.38,98.34,10.71849,99.143,7.48
2026-08-22T04:15:00,PCI_2,gNB-1,TDD,99.901,304,1,99.857,59.6,74.4,99.629,99.292,0.184,20,98.476,98.953,98.831,98.406,98.014,40.27,32.27,282.9,97.23,10.61327,99.071,7.54
2026-08-22T04:15:00,PCI_3,gNB-2,TDD,99.918,251,1,99.93,54.9,73.5,99.599,99.221,0.131,25,98.49,98.784,98.688,98.476,98.025,41.79,31.75,280.81,98.89,10.53649,98.916,7.12
2026-08-22T04:15:00,PCI_4,gNB-2,TDD,99.921,310,1,100.0,52.7,74.9,99.59,99.306,0.167,20,98.411,98.809,98.878,98.255,98.124,39.05,32.96,277.09,97.84,10.38678,98.96,6.95
2026-08-22T04:20:00,PCI_1,gNB-1,TDD,99.931,326,0,99.922,55.6,75.9,99.6,99.28,0.148,19,98.512,98.844,98.745,98.26,97.925,41.17,32.79,283.06,96.02,10.62973,99.079,7.26
2026-08-22T04:20:00,PCI_2,gNB-1,TDD,99.858,269,0,99.946,53.7,70.3,99.611,99.381,0.154,29,98.45,98.92,98.662,98.423,97.995,40.5,32.09,280.38,93.61,10.52289,99.161,7.36
2026-08-22T04:20:00,PCI_3,gNB-2,TDD,99.914,250,0,99.938,53.7,75.3,99.524,99.353,0.158,22,98.336,98.883,98.79,98.229,97.985,39.72,31.46,269.31,96.64,10.10526,98.966,7.44
2026-08-22T04:20:00,PCI_4,gNB-2,TDD,99.929,253,0,99.919,55.0,74.4,99.56,99.338,0.157,18,98.662,99.113,98.794,98.266,97.866,39.9,32.6,279.77,96.18,10.49914,99.094,6.84
2026-08-22T04:25:00,PCI_1,gNB-1,TDD,99.94,299,1,99.895,56.3,71.4,99.547,99.288,0.142,25,98.38,99.01,98.748,98.313,98.016,40.42,31.92,277.63,94.47,10.41612,99.264,7.28
2026-08-22T04:25:00,PCI_2,gNB-1,TDD,99.916,300,0,99.915,59.1,70.7,99.703,99.228,0.128,27,98.367,98.819,98.58,98.436,97.89,40.36,31.42,276.06,95.64,10.34152,98.963,7.21
2026-08-22T04:25:00,PCI_3,gNB-2,TDD,99.89,259,1,99.923,53.3,74.5,99.598,99.284,0.124,26,98.466,98.829,98.744,98.574,98.031,40.91,31.66,277.33,95.71,10.40162,99.074,7.57
2026-08-22T04:25:00,PCI_4,gNB-2,TDD,99.909,257,0,99.973,54.0,71.6,99.7,99.35,0.153,21,98.43,98.994,98.774,98.371,97.855,39.64,31.86,282.34,96.31,10.59557,99.149,7.44
