timestamp,pci,nof_ue,dl_brate,ul_brate,dl_nof_ok,dl_nof_nok,ul_nof_ok,ul_nof_nok,dl_mcs,ul_mcs,dl_prb,ul_prb,pusch_snr_db,pucch_snr_db
2024-06-01T01:59:00,PCI_4,5,38461870.0,27722316.0,954,26,825,29,11,12,27,18,8.12,17.01
2024-06-01T02:00:00,PCI_1,7,47809937.0,37312824.0,950,17,800,10,10,10,33,44,17.34,9.46
2024-06-01T02:00:00,PCI_2,24,68514476.0,11525935.0,1061,28,753,15,9,9,24,44,11.46,19.82
2024-06-01T02:00:00,PCI_3,15,56113129.0,24590300.0,944,26,800,21,10,11,43,51,23.15,9.91
2024-06-01T02:00:00,PCI_4,27,46300641.0,16256782.0,991,38,913,4,12,14,52,38,20.42,18.01
2024-06-01T02:01:00,PCI_1,13,32258915.0,21924249.0,1001,31,795,10,14,13,59,38,20.96,25.74
2024-06-01T02:01:00,PCI_2,8,46313941.0,21774568.0,1185,19,815,14,12,14,64,39,23.17,22.62
2024-06-01T02:01:00,PCI_3,8,11425793.0,22606603.0,1134,26,715,14,12,8,26,35,19.19,23.91
2024-06-01T02:01:00,PCI_4,5,36809856.0,21604562.0,1156,27,817,3,11,10,43,46,5.62,21.81
2024-06-01T02:02:00,PCI_1,17,40661875.0,21589457.0,1135,20,723,14,12,13,64,24,5.13,26.15
2024-06-01T02:02:00,PCI_2,10,46664766.0,14808054.0,1074,6,721,21,12,14,40,24,12.93,20.78
2024-06-01T02:02:00,PCI_3,14,42168301.0,38670503.0,909,13,913,3,12,9,64,31,24.91,13.9
2024-06-01T02:02:00,PCI_4,20,79009724.0,27889552.0,1112,29,936,6,13,15,45,28,19.52,10.55
2024-06-01T02:03:00,PCI_1,29,17289428.0,9687048.0,1164,29,804,16,14,9,42,51,14.86,9.62
2024-06-01T02:03:00,PCI_2,25,29585705.0,23169927.0,920,19,917,29,15,8,44,39,22.69,11.5
2024-06-01T02:03:00,PCI_3,26,53009925.0,31116346.0,1168,8,904,8,8,15,23,47,8.8,9.23
2024-06-01T02:03:00,PCI_4,22,34968496.0,20727388.0,1125,23,834,23,10,8,29,45,16.35,11.71
2024-06-01T02:04:00,PCI_1,11,22721070.0,5493313.0,924,28,801,4,13,13,28,54,8.06,12.37
2024-06-01T02:04:00,PCI_2,9,48966158.0,13952323.0,1000,24,961,22,13,15,47,50,5.66,22.65
2024-06-01T02:04:00,PCI_3,17,70770838.0,23794998.0,1019,32,912,4,11,13,45,21,20.66,24.56
2024-06-01T02:04:00,PCI_4,22,28433965.0,34907141.0,1096,9,842,15,10,8,42,36,8.92,24.0
2024-06-01T02:05:00,PCI_1,16,69232707.0,7472775.0,982,16,784,7,12,14,26,22,14.3,27.12
2024-06-01T02:05:00,PCI_2,27,29819455.0,33593182.0,909,37,783,18,15,13,63,44,15.24,16.46
2024-06-01T02:05:00,PCI_3,17,43495872.0,33242304.0,1049,33,866,24,15,13,21,45,9.23,8.84
2024-06-01T02:05:00,PCI_4,12,59000711.0,5257185.0,1158,22,821,28,15,10,58,50,17.31,10.6
2024-06-01T02:06:00,PCI_1,29,79599507.0,26166205.0,912,36,980,7,9,9,60,51,6.31,9.5
2024-06-01T02:06:00,PCI_2,15,41138503.0,25625070.0,925,31,876,16,15,12,56,31,18.76,17.44
2024-06-01T02:06:00,PCI_3,23,18793753.0,24372996.0,975,29,756,29,8,9,34,29,23.8,20.55
2024-06-01T02:06:00,PCI_4,11,67381698.0,5107139.0,1003,5,856,26,11,12,55,24,23.7,23.76
2024-06-01T02:07:00,PCI_1,27,53297817.0,7062037.0,906,34,926,13,12,14,46,47,16.02,9.18
2024-06-01T02:07:00,PCI_2,28,17123792.0,37890209.0,960,5,922,13,10,8,57,24,14.48,24.81
2024-06-01T02:07:00,PCI_3,24,66811772.0,9459933.0,1103,7,777,3,12,8,62,15,16.37,12.69
2024-06-01T02:07:00,PCI_4,24,71402276.0,23185512.0,937,23,919,12,11,14,62,54,8.66,9.37
2024-06-01T02:08:00,PCI_1,10,76654051.0,15986033.0,1108,27,875,4,13,13,42,50,19.83,12.86
2024-06-01T02:08:00,PCI_2,29,62129231.0,9134580.0,1045,31,862,28,11,11,49,50,16.78,10.93
2024-06-01T02:08:00,PCI_3,15,21594316.0,25668809.0,1114,20,710,10,12,9,59,19,19.47,11.9
2024-06-01T02:08:00,PCI_4,18,32407334.0,12877678.0,950,30,968,9,9,11,21,53,21.84,26.31
2024-06-01T02:09:00,PCI_1,8,24071130.0,31610353.0,1050,15,854,7,12,10,57,43,18.07,15.19
2024-06-01T02:09:00,PCI_2,23,20990793.0,32240591.0,1055,24,831,19,13,14,28,32,19.93,8.39
2024-06-01T02:09:00,PCI_3,18,36292418.0,35625816.0,1079,14,931,15,15,14,60,38,12.43,9.05
2024-06-01T02:09:00,PCI_4,11,64266328.0,23715085.0,949,29,922,9,15,8,26,40,5.04,18.21
2024-06-01T02:10:00,PCI_1,10,51454500.0,18274308.0,986,15,893,7,9,12,43,39,7.76,12.74
2024-06-01T02:10:00,PCI_2,27,68195349.0,18020131.0,956,15,708,28,13,12,33,47,16.35,24.57
2024-06-01T02:10:00,PCI_3,16,32028150.0,35726982.0,1015,13,792,11,8,13,35,27,7.19,17.16
2024-06-01T02:10:00,PCI_4,18,11418113.0,34478479.0,1173,28,814,16,12,15,42,26,18.07,21.21
2024-06-01T02:11:00,PCI_1,21,13145898.0,33857590.0,998,23,770,12,12,13,50,20,13.3,14.54
2024-06-01T02:11:00,PCI_2,8,21587205.0,28048462.0,1026,12,990,20,15,15,27,49,9.71,26.11
2024-06-01T02:11:00,PCI_3,28,55819898.0,23771192.0,1176,14,705,20,11,15,23,16,21.57,27.4
2024-06-01T02:11:00,PCI_4,24,26904234.0,35255763.0,971,20,837,26,12,10,48,49,20.52,10.24
2024-06-01T02:12:00,PCI_1,26,79728908.0,8752380.0,1129,15,929,17,14,8,64,35,12.15,17.58
2024-06-01T02:12:00,PCI_2,24,11319611.0,20925762.0,981,5,848,8,14,12,58,18,14.21,10.61
2024-06-01T02:12:00,PCI_3,14,32498048.0,25614555.0,1037,18,938,14,14,14,58,22,22.55,10.44
2024-06-01T02:12:00,PCI_4,15,30897957.0,31711548.0,1054,25,734,9,15,9,33,40,6.7,16.28
2024-06-01T02:13:00,PCI_1,5,60693419.0,28848634.0,1187,32,978,25,12,14,38,44,16.02,23.41
2024-06-01T02:13:00,PCI_2,17,45221120.0,8151926.0,970,27,795,19,8,13,49,49,22.31,10.83
2024-06-01T02:13:00,PCI_3,15,44543006.0,17443166.0,930,17,976,4,15,12,28,16,24.6,13.05
2024-06-01T02:13:00,PCI_4,6,57829363.0,5057080.0,982,9,917,15,11,13,32,23,10.01,22.92
2024-06-01T02:14:00,PCI_1,14,79310193.0,13491888.0,1158,31,855,22,13,8,37,15,21.27,11.21
2024-06-01T02:14:00,PCI_2,5,48763347.0,25155704.0,982,24,898,29,12,10,53,23,22.53,11.25
2024-06-01T02:14:00,PCI_3,12,15534842.0,22123017.0,1111,17,831,25,14,12,57,22,18.56,23.81
2024-06-01T02:14:00,PCI_4,21,63834334.0,22701540.0,922,38,954,23,11,15,64,41,17.88,25.67
2024-06-01T02:15:00,PCI_1,5,24793786.0,39231496.0,1155,13,961,16,9,14,63,44,8.64,14.63
2024-06-01T02:15:00,PCI_2,28,79061305.0,27809457.0,1030,5,819,15,10,13,48,28,11.44,25.14
2024-06-01T02:15:00,PCI_3,8,31255159.0,28630975.0,1168,12,915,5,14,13,24,53,11.46,13.74
2024-06-01T02:15:00,PCI_4,16,45853049.0,12537501.0,1040,25,740,15,13,15,44,37,17.77,25.99
2024-06-01T02:16:00,PCI_1,26,23660022.0,14275746.0,1051,8,890,19,10,10,32,48,13.94,14.52
2024-06-01T02:16:00,PCI_2,6,33825464.0,29141319.0,981,23,781,22,9,9,49,53,9.42,12.01
2024-06-01T02:16:00,PCI_3,13,79636240.0,37143867.0,937,5,704,15,10,9,39,16,11.2,17.27
2024-06-01T02:16:00,PCI_4,8,18711419.0,19585629.0,964,12,953,17,14,14,56,33,22.64,10.15
2024-06-01T02:17:00,PCI_1,25,41833850.0,7907897.0,1198,25,835,7,15,11,33,42,13.17,24.22
2024-06-01T02:17:00,PCI_2,11,21026235.0,15726813.0,1073,37,802,13,15,8,59,42,10.62,21.2
2024-06-01T02:17:00,PCI_3,22,71224479.0,38044029.0,1103,9,711,6,8,15,38,20,20.2,22.74
2024-06-01T02:17:00,PCI_4,12,41715748.0,34980131.0,913,32,999,11,14,13,35,15,14.43,12.89
2024-06-01T02:18:00,PCI_1,14,38014841.0,21747270.0,1027,30,938,26,13,9,39,30,20.51,27.55
2024-06-01T02:18:00,PCI_2,14,19372235.0,15392856.0,1057,39,833,23,14,8,35,50,13.56,11.35
2024-06-01T02:18:00,PCI_3,11,73082699.0,24842522.0,922,17,841,24,12,8,40,24,11.9,19.81
2024-06-01T02:18:00,PCI_4,16,48014669.0,14356645.0,958,7,851,12,15,12,26,31,6.4,14.73
2024-06-01T02:19:00,PCI_1,24,32152210.0,37064609.0,1113,33,775,10,11,8,22,39,9.73,26.19
2024-06-01T02:19:00,PCI_2,6,19184347.0,27341899.0,1002,18,923,23,12,9,50,22,9.51,23.58
2024-06-01T02:19:00,PCI_3,18,53199000.0,35410983.0,1009,15,865,4,11,15,30,16,8.93,18.6
2024-06-01T02:19:00,PCI_4,28,48142416.0,19529221.0,933,6,809,8,13,15,41,47,6.3,26.64
2024-06-01T02:20:00,PCI_1,25,40688496.0,14537101.0,996,22,958,16,12,12,41,51,16.39,12.29
2024-06-01T02:20:00,PCI_2,14,10308065.0,20630340.0,1097,24,912,4,15,8,48,25,6.5,16.61
2024-06-01T02:20:00,PCI_3,18,79835402.0,37070571.0,1040,7,926,10,10,9,54,41,24.34,25.36
2024-06-01T02:20:00,PCI_4,8,57918600.0,22187864.0,1075,10,795,22,14,8,53,29,10.48,27.11
2024-06-01T02:21:00,PCI_1,16,68985447.0,31530062.0,1050,16,769,7,11,12,64,22,9.17,8.92
2024-06-01T02:21:00,PCI_2,23,38602054.0,25814594.0,1031,16,838,15,11,11,56,53,16.58,18.35
2024-06-01T02:21:00,PCI_3,21,11114141.0,13273074.0,961,28,959,16,11,13,37,52,15.81,19.05
2024-06-01T02:21:00,PCI_4,21,59282259.0,19394826.0,1050,17,914,15,10,11,32,33,8.58,16.28
2024-06-01T02:22:00,PCI_1,7,57760280.0,30905117.0,1152,32,935,27,10,9,28,38,21.53,9.47
2024-06-01T02:22:00,PCI_2,8,71525032.0,19874360.0,999,19,703,25,13,10,25,47,13.58,15.9
2024-06-01T02:22:00,PCI_3,15,64279712.0,12059080.0,901,15,877,6,9,10,25,41,21.11,10.51
2024-06-01T02:22:00,PCI_4,16,54116485.0,5814115.0,1119,35,726,6,12,10,62,35,15.11,25.72
2024-06-01T02:23:00,PCI_1,27,30536262.0,13325241.0,985,14,980,23,8,9,58,41,17.71,16.67
2024-06-01T02:23:00,PCI_2,19,46351974.0,24404686.0,1032,23,773,17,14,9,51,24,18.61,15.75
2024-06-01T02:23:00,PCI_3,24,33821045.0,35094752.0,1166,17,879,7,12,9,61,38,7.18,21.9
2024-06-01T02:23:00,PCI_4,10,29636694.0,20473720.0,1153,34,818,20,12,10,64,27,18.84,17.62
2024-06-01T02:24:00,PCI_1,22,44918025.0,15097241.0,917,12,996,16,14,15,48,50,22.57,22.2
2024-06-01T02:24:00,PCI_2,8,57774250.0,12584931.0,953,39,871,12,14,8,59,35,14.31,15.75
2024-06-01T02:24:00,PCI_3,14,56754671.0,37214017.0,1172,37,961,11,13,8,22,47,12.79,11.22
2024-06-01T02:24:00,PCI_4,16,33894733.0,12563922.0,1022,30,782,18,13,11,59,41,19.33,13.73
2024-06-01T02:25:00,PCI_1,11,54171970.0,10380735.0,1058,31,959,20,10,14,49,46,19.49,20.63
2024-06-01T02:25:00,PCI_2,6,51665098.0,39433718.0,1009,23,756,13,15,12,58,30,21.01,19.9
2024-06-01T02:25:00,PCI_3,19,61927464.0,13326846.0,1042,32,940,20,9,15,49,42,9.56,12.73
2024-06-01T02:25:00,PCI_4,14,60024811.0,10556200.0,1194,20,957,17,13,9,30,18,14.73,12.87
2024-06-01T02:26:00,PCI_1,5,12180907.0,26743161.0,963,13,802,3,10,12,20,29,6.42,14.34
2024-06-01T02:26:00,PCI_2,15,42557135.0,12289800.0,1087,29,961,27,14,14,46,31,23.28,26.21
2024-06-01T02:26:00,PCI_3,11,33296376.0,27158701.0,1130,12,895,11,10,12,55,21,23.39,10.06
2024-06-01T02:26:00,PCI_4,22,34875191.0,25842490.0,956,20,702,12,10,9,58,25,8.37,17.42
2024-06-01T02:27:00,PCI_1,18,63680306.0,10832265.0,1199,17,869,19,13,15,35,23,13.79,23.48
2024-06-01T02:27:00,PCI_2,15,26446188.0,23612260.0,913,29,895,25,8,9,51,47,19.52,11.94
2024-06-01T02:27:00,PCI_3,17,40621122.0,37181566.0,919,15,957,16,12,10,55,34,22.58,20.59
2024-06-01T02:27:00,PCI_4,15,32547420.0,25720101.0,1151,16,890,11,12,8,47,46,5.15,25.03
2024-06-01T02:28:00,PCI_1,10,72701159.0,11653352.0,920,6,934,17,9,12,33,39,20.26,12.81
2024-06-01T02:28:00,PCI_2,14,27204927.0,39961204.0,1165,12,745,7,12,9,34,37,21.61,11.18
2024-06-01T02:28:00,PCI_3,17,18420000.0,33588702.0,1091,39,942,9,12,12,60,31,15.99,18.99
2024-06-01T02:28:00,PCI_4,9,21283457.0,15571794.0,982,39,880,16,11,9,22,37,23.44,18.26
2024-06-01T02:29:00,PCI_1,11,30602608.0,17027607.0,1194,26,712,12,12,9,37,26,15.11,27.69
2024-06-01T02:29:00,PCI_2,8,34499946.0,30105875.0,1035,26,766,13,14,9,41,33,16.63,16.33
2024-06-01T02:29:00,PCI_3,17,39141944.0,37807611.0,1007,6,957,28,14,14,23,31,13.24,23.18
2024-06-01T02:29:00,PCI_4,29,48893017.0,29128316.0,987,34,803,15,15,13,36,19,21.56,25.24
2024-06-01T02:30:00,PCI_1,26,67782818.0,20768893.0,969,24,945,10,12,14,50,15,10.76,18.2
2024-06-01T02:30:00,PCI_2,20,62735803.0,37761663.0,949,29,951,12,8,8,27,31,23.53,20.03
2024-06-01T02:30:00,PCI_3,22,31478369.0,20107757.0,1143,31,984,4,12,10,38,35,16.05,8.84
2024-06-01T02:30:00,PCI_4,27,78360599.0,15487641.0,1066,27,831,6,15,9,29,46,9.39,17.56
2024-06-01T02:31:00,PCI_1,10,25917366.0,34496995.0,1007,35,991,16,8,13,43,17,16.26,14.38
2024-06-01T02:31:00,PCI_2,25,72713246.0,21916725.0,1086,31,978,9,12,15,34,27,10.54,21.17
2024-06-01T02:31:00,PCI_3,7,10260786.0,16366324.0,943,8,994,15,8,12,49,23,14.1,14.04
2024-06-01T02:31:00,PCI_4,8,39057520.0,27709643.0,1076,39,997,16,10,13,62,35,12.33,22.93
2024-06-01T02:32:00,PCI_1,25,68604715.0,6639996.0,974,9,964,11,13,13,48,43,5.97,11.84
2024-06-01T02:32:00,PCI_2,18,56052425.0,18471936.0,952,26,701,3,12,8,42,53,18.48,9.09
2024-06-01T02:32:00,PCI_3,16,50074270.0,26294586.0,937,35,798,3,15,9,52,36,7.45,21.5
2024-06-01T02:32:00,PCI_4,16,34115340.0,31365837.0,1104,9,964,5,9,12,63,41,10.15,11.44
2024-06-01T02:33:00,PCI_1,21,13646214.0,37545959.0,1150,10,789,15,8,9,36,21,6.46,17.02
2024-06-01T02:33:00,PCI_2,27,38332027.0,20705603.0,921,35,773,6,9,11,63,45,5.76,13.86
2024-06-01T02:33:00,PCI_3,26,17205193.0,21817980.0,921,9,848,5,8,14,35,37,7.75,8.09
2024-06-01T02:33:00,PCI_4,25,74080685.0,19208054.0,1032,17,757,5,10,11,30,53,19.25,20.54
2024-06-01T02:34:00,PCI_1,20,19709532.0,15264572.0,1118,11,818,5,12,8,51,32,10.23,17.22
2024-06-01T02:34:00,PCI_2,10,17205733.0,33765466.0,991,35,895,4,8,11,42,31,6.24,13.16
2024-06-01T02:34:00,PCI_3,29,39603415.0,19932225.0,911,33,833,23,12,12,46,50,18.02,19.7
2024-06-01T02:34:00,PCI_4,14,13481714.0,16475832.0,958,19,746,26,15,14,59,48,23.34,17.81
2024-06-01T02:35:00,PCI_1,26,36731279.0,31476413.0,1042,38,897,26,14,15,46,48,19.39,11.56
2024-06-01T02:35:00,PCI_2,12,79031293.0,18243161.0,1073,24,919,23,15,9,63,28,7.25,23.7
2024-06-01T02:35:00,PCI_3,23,41385043.0,35193244.0,1082,24,956,11,10,11,42,39,20.25,19.67
2024-06-01T02:35:00,PCI_4,11,16479126.0,24390683.0,1100,14,997,20,8,12,30,27,19.52,14.71
2024-06-01T02:36:00,PCI_1,19,22875412.0,14861844.0,949,5,807,20,10,11,21,54,10.02,14.94
2024-06-01T02:36:00,PCI_2,14,12802188.0,37127988.0,1027,14,891,21,8,11,35,20,11.56,9.73
2024-06-01T02:36:00,PCI_3,13,20247288.0,26079620.0,1138,27,955,26,9,10,35,16,13.76,14.88
2024-06-01T02:36:00,PCI_4,11,21257845.0,17523351.0,1176,25,929,10,10,14,53,26,18.9,21.32
2024-06-01T02:37:00,PCI_1,22,70812204.0,25385041.0,980,34,770,10,8,14,59,28,6.39,22.47
2024-06-01T02:37:00,PCI_2,10,73925124.0,31360531.0,989,31,924,6,12,13,49,45,18.02,26.09
2024-06-01T02:37:00,PCI_3,21,67335519.0,27561187.0,988,37,888,19,10,8,34,31,7.84,26.0
2024-06-01T02:37:00,PCI_4,15,64884264.0,33987876.0,923,21,965,14,8,10,62,24,7.91,27.94
2024-06-01T02:38:00,PCI_1,18,27893942.0,30255274.0,1146,6,877,19,13,9,23,41,21.58,12.38
2024-06-01T02:38:00,PCI_2,9,26659054.0,32268631.0,964,33,909,27,13,8,55,53,8.82,17.11
2024-06-01T02:38:00,PCI_3,25,42459791.0,20180724.0,986,37,763,18,15,12,39,30,11.24,14.51
2024-06-01T02:38:00,PCI_4,22,24084315.0,18447280.0,1023,18,906,5,13,9,21,35,16.06,22.59
2024-06-01T02:39:00,PCI_1,17,28735411.0,32114591.0,1051,17,747,7,14,13,54,24,8.77,22.55
2024-06-01T02:39:00,PCI_2,28,20342741.0,17369244.0,999,15,840,12,15,11,21,20,14.79,23.71
2024-06-01T02:39:00,PCI_3,28,67217268.0,37474338.0,908,5,976,28,15,9,25,40,12.15,16.86
2024-06-01T02:39:00,PCI_4,23,16429361.0,34049533.0,1080,33,897,11,11,9,39,29,23.88,11.11
2024-06-01T02:40:00,PCI_1,5,77237132.0,14468887.0,922,9,812,24,13,9,27,47,12.04,18.75
2024-06-01T02:40:00,PCI_2,19,62325412.0,11109333.0,1147,28,833,4,15,15,20,16,15.61,11.56
2024-06-01T02:40:00,PCI_3,21,17748642.0,8717611.0,905,27,829,8,13,14,26,17,6.1,24.2
2024-06-01T02:40:00,PCI_4,17,16763784.0,27139993.0,1121,10,938,15,13,8,26,52,23.89,12.15
2024-06-01T02:41:00,PCI_1,7,50116730.0,39960213.0,1173,28,717,6,11,14,61,23,5.01,15.01
2024-06-01T02:41:00,PCI_2,27,71636748.0,10011256.0,907,37,809,3,13,11,59,25,19.92,14.25
2024-06-01T02:41:00,PCI_3,16,27535633.0,38751343.0,1174,28,965,9,14,10,57,27,5.47,13.1
2024-06-01T02:41:00,PCI_4,7,53823421.0,35621467.0,991,34,751,20,12,10,42,39,8.37,16.0
2024-06-01T02:42:00,PCI_1,21,42765977.0,16448929.0,1161,32,747,18,12,10,40,19,24.62,11.52
2024-06-01T02:42:00,PCI_2,19,41056870.0,13734501.0,933,21,757,14,9,11,26,39,18.47,13.63
2024-06-01T02:42:00,PCI_3,8,66739243.0,17009817.0,1155,37,979,11,15,11,26,22,15.38,14.94
2024-06-01T02:42:00,PCI_4,12,52467496.0,17928658.0,1152,19,951,13,13,8,53,33,24.24,18.99
2024-06-01T02:43:00,PCI_1,19,78010329.0,26758394.0,904,25,830,19,10,14,21,37,14.1,13.76
2024-06-01T02:43:00,PCI_2,9,56346179.0,35765136.0,1101,39,719,11,14,10,35,39,11.66,21.41
2024-06-01T02:43:00,PCI_3,20,22227880.0,37646113.0,987,10,777,28,8,14,31,29,18.25,11.12
2024-06-01T02:43:00,PCI_4,8,11312541.0,22543162.0,974,30,758,18,10,14,59,17,11.52,10.56
2024-06-01T02:44:00,PCI_1,23,58876959.0,18459742.0,932,39,879,21,14,12,30,49,19.34,22.33
2024-06-01T02:44:00,PCI_2,12,44267016.0,26479984.0,997,20,985,8,11,11,45,17,20.82,19.69
2024-06-01T02:44:00,PCI_3,21,38960517.0,25106368.0,1072,5,973,18,15,12,30,40,15.63,9.35
2024-06-01T02:44:00,PCI_4,18,48958886.0,7014461.0,1042,15,969,15,11,12,60,36,13.58,22.18
2024-06-01T02:45:00,PCI_1,28,53898818.0,12939452.0,1081,6,835,22,13,9,55,26,21.71,20.11
2024-06-01T02:45:00,PCI_2,12,54915198.0,26509738.0,1032,39,720,20,15,8,39,26,17.15,22.7
2024-06-01T02:45:00,PCI_3,10,22584020.0,19725685.0,1085,31,724,4,11,9,48,27,7.26,21.37
2024-06-01T02:45:00,PCI_4,6,49389214.0,18700703.0,921,22,778,5,8,14,52,34,20.68,15.51
2024-06-01T02:46:00,PCI_1,25,40422300.0,11395469.0,980,26,946,9,8,15,54,38,13.9,19.82
2024-06-01T02:46:00,PCI_2,10,73831011.0,32981302.0,1165,11,808,12,9,9,32,53,19.93,16.37
2024-06-01T02:46:00,PCI_3,6,58722867.0,13999971.0,1057,5,787,17,9,12,25,20,18.14,24.65
2024-06-01T02:46:00,PCI_4,14,48439840.0,23056164.0,1167,38,884,18,12,15,59,42,8.3,19.56
2024-06-01T02:47:00,PCI_1,18,22131613.0,25441692.0,986,31,815,12,10,14,57,49,5.3,9.4
2024-06-01T02:47:00,PCI_2,27,48194861.0,8694791.0,1026,27,758,29,9,12,54,19,22.11,22.99
2024-06-01T02:47:00,PCI_3,21,13760076.0,33828607.0,901,15,752,6,14,8,46,51,6.27,23.17
2024-06-01T02:47:00,PCI_4,27,68751250.0,7016822.0,929,28,860,5,12,12,38,47,20.45,19.01
2024-06-01T02:48:00,PCI_1,15,67837193.0,39886484.0,996,39,989,21,9,9,48,19,7.01,23.27
2024-06-01T02:48:00,PCI_2,27,66031487.0,35854712.0,929,16,719,11,14,13,23,41,11.45,26.13
2024-06-01T02:48:00,PCI_3,8,72697046.0,10456545.0,993,15,745,10,13,11,46,50,17.25,21.36
2024-06-01T02:48:00,PCI_4,22,54823843.0,32571345.0,1185,7,974,7,10,15,37,24,18.6,9.35
2024-06-01T02:49:00,PCI_1,6,12575958.0,18385686.0,900,11,980,28,15,10,38,53,20.06,9.72
2024-06-01T02:49:00,PCI_2,17,26777999.0,6860641.0,1127,16,882,9,13,8,26,44,23.22,22.89
2024-06-01T02:49:00,PCI_3,28,53141497.0,17304579.0,1002,37,946,15,10,14,50,31,21.03,25.52
2024-06-01T02:49:00,PCI_4,10,12628908.0,29773886.0,1123,34,772,29,13,12,43,27,19.48,9.75
2024-06-01T02:50:00,PCI_1,8,27049799.0,30814816.0,1014,39,958,29,14,14,28,33,21.29,24.24
2024-06-01T02:50:00,PCI_2,22,19271598.0,8996454.0,1163,39,838,23,15,14,56,19,17.51,18.39
2024-06-01T02:50:00,PCI_3,27,52367105.0,31609635.0,1081,36,855,20,11,13,45,30,15.18,22.54
2024-06-01T02:50:00,PCI_4,6,62846649.0,22981616.0,1069,35,911,23,14,8,57,29,18.58,22.33
2024-06-01T02:51:00,PCI_1,15,34551377.0,19351768.0,1047,23,881,24,9,12,31,27,21.91,22.42
2024-06-01T02:51:00,PCI_2,8,58070694.0,13686016.0,1108,9,752,15,10,12,36,34,20.84,21.42
2024-06-01T02:51:00,PCI_3,20,16747544.0,35589706.0,1165,15,946,11,12,15,35,41,14.47,11.97
2024-06-01T02:51:00,PCI_4,11,49718460.0,21179638.0,1053,14,813,28,8,15,34,39,23.83,12.39
2024-06-01T02:52:00,PCI_1,26,11658818.0,13794224.0,1112,8,988,24,14,11,50,54,21.42,19.63
2024-06-01T02:52:00,PCI_2,11,52114686.0,6073344.0,913,28,854,15,10,13,44,52,19.69,21.46
2024-06-01T02:52:00,PCI_3,8,23660095.0,27298794.0,1073,16,811,25,9,12,41,43,7.39,11.1
2024-06-01T02:52:00,PCI_4,20,22348159.0,29937381.0,986,7,749,6,15,10,41,36,11.23,12.47
2024-06-01T02:53:00,PCI_1,14,28239852.0,10531760.0,1048,32,913,28,8,13,36,34,6.7,27.33
2024-06-01T02:53:00,PCI_2,26,11928333.0,32200346.0,1152,34,876,11,10,8,43,36,21.82,18.58
2024-06-01T02:53:00,PCI_3,22,65847717.0,21270489.0,1188,7,761,25,9,10,44,16,17.71,20.47
2024-06-01T02:53:00,PCI_4,29,17335838.0,23515371.0,1164,25,787,23,12,10,26,43,10.28,19.89
2024-06-01T02:54:00,PCI_1,11,42602597.0,5326710.0,1093,32,964,23,10,9,55,49,11.05,19.23
2024-06-01T02:54:00,PCI_2,25,71421704.0,6607795.0,1124,21,750,16,8,15,56,44,9.96,14.19
2024-06-01T02:54:00,PCI_3,5,37563992.0,27946230.0,1079,13,728,10,9,15,30,37,18.85,19.89
2024-06-01T02:54:00,PCI_4,5,28493416.0,6997062.0,1150,32,744,13,12,13,56,50,12.37,21.04
2024-06-01T02:55:00,PCI_1,25,40115857.0,27437253.0,1172,17,771,15,8,14,42,33,6.51,21.36
2024-06-01T02:55:00,PCI_2,8,44829176.0,15864058.0,1063,15,792,26,15,13,20,18,9.81,23.46
2024-06-01T02:55:00,PCI_3,12,13276346.0,23740593.0,941,15,804,19,11,11,47,46,24.38,12.42
2024-06-01T02:55:00,PCI_4,9,56614029.0,22530406.0,1198,28,926,12,9,12,35,48,21.55,14.73
2024-06-01T02:56:00,PCI_1,15,76502412.0,21914187.0,1087,28,903,12,11,13,45,16,18.76,27.27
2024-06-01T02:56:00,PCI_2,14,50647437.0,33557587.0,932,21,972,29,8,14,45,18,21.38,17.11
2024-06-01T02:56:00,PCI_3,17,44906748.0,27938071.0,921,9,878,18,8,15,44,21,20.66,25.14
2024-06-01T02:56:00,PCI_4,5,53827162.0,9216863.0,1156,18,928,29,13,8,51,51,8.13,24.47
2024-06-01T02:57:00,PCI_1,17,19304824.0,35743396.0,1054,31,911,28,15,9,40,54,22.42,11.03
2024-06-01T02:57:00,PCI_2,9,35803521.0,20959470.0,1151,30,735,18,10,8,61,23,5.41,27.88
2024-06-01T02:57:00,PCI_3,23,39810659.0,20866178.0,1010,35,838,27,9,14,27,26,20.59,27.93
2024-06-01T02:57:00,PCI_4,14,16725399.0,14315664.0,901,32,858,15,11,12,37,48,13.64,18.9
2024-06-01T02:58:00,PCI_1,14,19391816.0,24966904.0,916,34,931,9,8,9,31,16,22.74,20.7
2024-06-01T02:58:00,PCI_2,15,33269059.0,35450906.0,1142,35,820,10,10,11,26,51,9.52,13.78
2024-06-01T02:58:00,PCI_3,15,22809225.0,33380591.0,1077,9,800,27,8,8,23,17,17.52,15.15
2024-06-01T02:58:00,PCI_4,9,12314144.0,25044645.0,1057,36,720,5,13,8,58,17,6.92,24.01
2024-06-01T02:59:00,PCI_1,5,14644790.0,9076822.0,1056,22,732,9,13,8,58,28,17.14,27.45
2024-06-01T02:59:00,PCI_2,18,54684277.0,9886098.0,1084,30,812,14,12,12,22,17,8.96,24.89
2024-06-01T02:59:00,PCI_3,10,19047576.0,17869983.0,980,34,917,14,15,15,59,53,6.7,15.65
2024-06-01T02:59:00,PCI_4,15,63386960.0,18534688.0,1080,21,778,8,13,9,62,37,22.26,8.01
