"No.","Time","Source","Destination","Protocol","Length","Info"
"70894","10957.228295","10.0.0.1","10.1.0.10","GTPv2","858","Create Session Request"
"70895","10957.423613","10.1.0.1","192.168.2.11","NAS-5GS","1060","Registration Request"
"70896","10957.514755","10.0.0.2","192.168.2.11","NAS-5GS","1478","Deregistration Request"
"70897","10957.564755","192.168.1.11","192.168.2.10","PFCP","378","Session Establishment Request"
"70898","10957.614755","10.0.0.1","10.0.0.10","PFCP","380","Session Modification Request"
"70899","10957.701332","172.16.0.2","10.0.0.11","NAS-5GS","672","Authentication Request"
"70900","10957.751332","10.0.0.1","10.1.0.11","NGAP","1454","PathSwitchRequest"
"70901","10957.801332","192.168.1.11","10.0.0.10","ICMP","676","Echo (ping) reply"
"70902","10958.126354","10.1.0.2","10.1.0.10","HTTP/2","940","32086  >  64654 Len=898"
"70903","10958.176354","10.1.0.1","192.168.2.11","RRC","1155","RRCRelease"
"70904","10958.226354","10.1.0.1","10.0.0.11","NGAP","463","HandoverRequest"
"70905","10958.316773","192.168.1.11","192.168.2.10","GTPv2","1169","Modify Bearer Request"
"70906","10958.366773","172.16.0.1","10.1.0.10","GTPv2","986","Create Session Response"
"70907","10958.422444","10.0.0.1","192.168.2.10","ICMP","194","Destination unreachable"
"70908","10958.692271","192.168.1.10","192.168.2.10","PFCP","191","Session Modification Request"
"70909","10958.742271","10.0.0.2","10.1.0.11","DNS","494","Standard query"
"70910","10958.848386","192.168.1.10","10.1.0.10","DNS","84","Standard query"
"70911","10958.919049","10.1.0.1","10.1.0.10","NAS-5GS","591","Registration Accept"
"70912","10958.969049","10.1.0.2","172.16.1.1","NAS-5GS","1108","Registration Request"
"70913","10959.032052","10.1.0.2","10.0.0.10","GTPv2","279","Delete Session Request"
"70914","10959.082052","192.168.1.10","192.168.2.10","NGAP","434","PathSwitchRequest"
"70915","10959.132052","192.168.1.11","10.0.0.11","UDP","654","53989  >  10753 Len=612"
"70916","10959.256103","172.16.0.2","10.0.0.11","NAS-5GS","835","Authentication Request"
"70917","10959.306103","10.0.0.1","10.1.0.11","NGAP","101","HandoverFailure"
"70918","10959.356103","192.168.1.10","10.1.0.10","HTTP/2","799","38648  >  5936 Len=757"
"70919","10959.406103","10.0.0.2","10.1.0.11","HTTP/2","1388","56204  >  2868 Len=1346"
"70920","10959.456973","10.1.0.1","10.0.0.11","HTTP/2","1152","59154  >  18820 Len=1110"
"70921","10959.512011","10.1.0.1","172.16.1.2","UDP","297","19794  >  42191 Len=255"
"70922","10959.562011","192.168.1.10","172.16.1.1","NAS-5GS","1360","Authentication Response"
"70923","10959.612011","10.0.0.1","192.168.2.11","PFCP","359","Heartbeat Request"
"70924","10959.662011","10.1.0.2","10.1.0.11","NAS-5GS","111","Authentication Response"
"70925","10959.940642","192.168.1.10","192.168.2.11","PFCP","1138","Heartbeat Request"
"70926","10959.991746","10.1.0.2","172.16.1.2","PFCP","590","Heartbeat Request"
"70927","10960.070508","172.16.0.2","10.0.0.10","ICMP","1369","Echo (ping) reply"
"70928","10960.184427","192.168.1.11","10.1.0.11","HTTP/2","1372","26730  >  45613 Len=1330"
"70929","10960.234427","192.168.1.10","192.168.2.10","UDP","1025","62944  >  45099 Len=983"
"70930","10960.284427","192.168.1.10","172.16.1.2","NGAP","449","UEContextReleaseRequest"
"70931","10960.342927","10.1.0.1","172.16.1.1","PFCP","460","Session Deletion Request"
"70932","10960.392927","10.0.0.2","10.1.0.11","GTPv2","738","Create Session Response"
"70933","10960.510718","172.16.0.1","10.1.0.11","PFCP","328","Session Modification Request"
"70934","10960.560718","192.168.1.10","192.168.2.10","UDP","120","28937  >  42532 Len=78"
"70935","10960.610718","192.168.1.11","10.1.0.10","UDP","1486","31639  >  29768 Len=1444"
"70936","10960.660718","10.0.0.2","10.0.0.11","DNS","1467","Standard query response"
"70937","10960.710718","192.168.1.11","172.16.1.2","GTPv2","136","Create Session Response"
"70938","10960.782825","192.168.1.10","10.1.0.11","NGAP","318","HandoverRequest"
"70939","10960.862312","192.168.1.10","192.168.2.11","NGAP","516","UEContextReleaseRequest"
"70940","10960.912312","10.0.0.1","10.1.0.10","PFCP","1168","Session Modification Request"
"70941","10960.986451","10.1.0.2","192.168.2.10","NGAP","1050","HandoverRequest"
"70942","10961.036451","192.168.1.10","192.168.2.10","NAS-5GS","190","Deregistration Request"
"70943","10961.182417","192.168.1.10","192.168.2.11","NGAP","394","PathSwitchRequest"
"70944","10961.232417","10.0.0.2","10.0.0.11","NAS-5GS","723","Authentication Response"
"70945","10961.282417","10.0.0.2","192.168.2.10","NGAP","853","UEContextReleaseRequest"
"70946","10961.344182","172.16.0.2","192.168.2.10","PFCP","883","Session Deletion Request"
"70947","10961.39761","192.168.1.11","192.168.2.10","UDP","681","35164  >  3748 Len=639"
"70948","10961.478583","10.1.0.2","192.168.2.10","NGAP","803","UEContextReleaseRequest"
"70949","10961.528583","10.1.0.2","10.1.0.11","UDP","620","63046  >  5044 Len=578"
"70950","10961.654968","172.16.0.2","172.16.1.1","DNS","1251","Standard query response"
"70951","10961.825238","10.1.0.2","172.16.1.2","DNS","875","Standard query response"
"70952","10961.87819","172.16.0.2","10.0.0.10","PFCP","1148","Session Modification Request"
"70953","10961.92819","10.0.0.2","172.16.1.2","HTTP/2","1256","33831  >  23960 Len=1214"
"70954","10961.996995","172.16.0.2","10.1.0.11","NAS-5GS","302","Registration Accept"
"70955","10962.315075","10.1.0.2","10.1.0.11","NGAP","728","HandoverRequest"
"70956","10962.371034","10.0.0.1","172.16.1.2","RRC","853","RRCReconfiguration"
"70957","10962.581798","172.16.0.1","192.168.2.10","GTPv2","780","Create Session Response"
"70958","10962.631798","10.0.0.2","10.0.0.11","HTTP/2","222","35863  >  4747 Len=180"
"70959","10962.699044","10.1.0.1","172.16.1.2","HTTP/2","1480","62756  >  14348 Len=1438"
"70960","10962.749044","10.0.0.1","10.1.0.11","GTPv2","477","Create Session Response"
"70961","10962.799044","172.16.0.2","10.0.0.10","PFCP","670","Session Establishment Request"
"70962","10962.908461","172.16.0.1","10.0.0.11","UDP","1046","37899  >  15512 Len=1004"
"70963","10962.958461","192.168.1.10","10.1.0.10","UDP","143","55540  >  61250 Len=101"
"70964","10963.008461","10.1.0.2","10.0.0.10","PFCP","1440","Session Establishment Request"
"70965","10963.058461","10.0.0.1","172.16.1.2","ICMP","1268","Echo (ping) reply"
"70966","10963.108461","172.16.0.1","192.168.2.10","ICMP","923","Echo (ping) request"
"70967","10963.184511","172.16.0.1","10.1.0.10","NAS-5GS","539","Authentication Request"
"70968","10963.234511","10.0.0.2","192.168.2.10","NGAP","1243","HandoverFailure"
"70969","10963.284511","172.16.0.1","10.0.0.10","NGAP","102","HandoverRequest"
"70970","10963.334511","10.1.0.1","10.0.0.11","NGAP","202","HandoverFailure"
"70971","10963.439088","172.16.0.1","10.0.0.11","NGAP","813","PathSwitchRequest"
"70972","10963.489088","10.0.0.1","192.168.2.11","GTPv2","563","Create Session Response"
"70973","10963.561193","192.168.1.10","10.0.0.11","NAS-5GS","150","PDU Session Establishment"
"70974","10963.815369","172.16.0.1","172.16.1.2","NGAP","859","HandoverFailure"
"70975","10963.961565","192.168.1.11","10.1.0.11","NAS-5GS","1080","Deregistration Request"
"70976","10964.012706","10.0.0.2","10.1.0.11","NAS-5GS","380","PDU Session Establishment"
"70977","10964.104356","172.16.0.2","10.0.0.10","PFCP","216","Heartbeat Request"
"70978","10964.154356","172.16.0.1","10.1.0.11","NAS-5GS","1072","Authentication Request"
"70979","10964.204356","192.168.1.11","10.0.0.11","NAS-5GS","769","Registration Accept"
"70980","10964.430345","192.168.1.10","10.0.0.10","RRC","392","RRCReconfigurationComplete"
"70981","10964.55481","172.16.0.2","10.1.0.10","NAS-5GS","225","Registration Accept"
"70982","10964.60481","10.1.0.1","172.16.1.2","NGAP","953","HandoverRequest"
"70983","10964.733199","10.1.0.2","10.1.0.11","PFCP","811","Session Establishment Request"
"70984","10964.821221","192.168.1.10","10.0.0.11","NGAP","569","HandoverRequest"
"70985","10965.038443","192.168.1.11","10.0.0.11","NAS-5GS","117","Registration Request"
"70986","10965.088443","172.16.0.2","10.0.0.11","PFCP","1296","Session Modification Request"
"70987","10965.138443","172.16.0.1","10.0.0.11","GTPv2","133","Create Session Request"
"70988","10965.188443","10.0.0.2","192.168.2.10","GTPv2","1168","Create Session Response"
"70989","10965.238443","10.0.0.1","10.0.0.11","UDP","1293","51837  >  46836 Len=1251"
"70990","10965.359466","10.1.0.2","10.1.0.11","UDP","795","46043  >  5400 Len=753"
"70991","10965.409466","172.16.0.1","192.168.2.10","PFCP","583","Heartbeat Request"
"70992","10965.74788","172.16.0.1","10.1.0.10","ICMP","60","Echo (ping) request"
"70993","10965.829094","172.16.0.1","10.1.0.11","PFCP","151","Heartbeat Request"
"70994","10965.896361","10.0.0.2","192.168.2.10","NGAP","287","UEContextReleaseRequest"
"70995","10966.07324","10.0.0.2","172.16.1.2","DNS","1315","Standard query"
"70996","10966.12324","10.1.0.1","10.0.0.10","HTTP/2","868","17069  >  46977 Len=826"
"70997","10966.17324","192.168.1.10","10.0.0.10","GTPv2","1176","Modify Bearer Request"
"70998","10966.572664","10.0.0.2","192.168.2.11","PFCP","469","Session Deletion Request"
"70999","10966.638388","172.16.0.2","10.1.0.11","NGAP","363","PathSwitchRequest"
"71000","10966.718144","10.0.0.1","192.168.2.11","DNS","398","Standard query"
"71001","10966.768144","192.168.1.11","10.0.0.10","GTPv2","218","Delete Session Request"
"71002","10966.818144","172.16.0.1","10.0.0.10","HTTP/2","1032","28048  >  38797 Len=990"
"71003","10966.951193","192.168.1.10","10.0.0.11","PFCP","435","Heartbeat Request"
"71004","10967.014547","10.1.0.2","10.0.0.11","PFCP","862","Session Establishment Request"
"71005","10967.090697","172.16.0.1","172.16.1.2","UDP","506","17659  >  6624 Len=464"
"71006","10967.244821","10.0.0.2","172.16.1.2","UDP","1079","61449  >  9369 Len=1037"
"71007","10967.338997","172.16.0.1","10.1.0.10","GTPv2","1472","Delete Session Request"
"71008","10967.388997","10.0.0.1","10.0.0.11","DNS","1344","Standard query response"
"71009","10967.487056","10.1.0.2","172.16.1.2","NAS-5GS","59","PDU Session Establishment"
"71010","10967.550637","172.16.0.2","10.1.0.10","PFCP","1104","Heartbeat Request"
"71011","10967.769952","10.1.0.2","192.168.2.10","NGAP","92","HandoverFailure"
"71012","10967.819952","192.168.1.10","172.16.1.1","HTTP/2","1038","47600  >  31938 Len=996"
"71013","10967.869952","172.16.0.1","10.1.0.11","DNS","179","Standard query response"
"71014","10967.958806","10.1.0.1","172.16.1.2","PFCP","744","Heartbeat Request"
"71015","10968.045375","172.16.0.1","10.0.0.10","DNS","762","Standard query response"
"71016","10968.095375","10.1.0.2","10.1.0.10","HTTP/2","350","11045  >  26893 Len=308"
"71017","10968.145375","10.1.0.2","10.0.0.10","ICMP","1340","Destination unreachable"
"71018","10968.21887","172.16.0.1","10.1.0.11","HTTP/2","1213","48679  >  12156 Len=1171"
"71019","10968.388897","10.1.0.2","10.1.0.11","NGAP","1079","PathSwitchRequest"
"71020","10968.438897","10.0.0.1","10.0.0.11","GTPv2","550","Modify Bearer Request"
"71021","10968.492767","172.16.0.2","10.0.0.10","NAS-5GS","242","Authentication Request"
"71022","10968.542767","192.168.1.10","10.0.0.10","HTTP/2","434","50540  >  3487 Len=392"
"71023","10968.746411","10.0.0.2","172.16.1.2","HTTP/2","1020","23759  >  32359 Len=978"
"71024","10968.844586","192.168.1.10","192.168.2.11","NAS-5GS","1049","Authentication Response"
"71025","10968.917299","172.16.0.1","10.1.0.10","UDP","1027","47845  >  54796 Len=985"
"71026","10968.996823","192.168.1.10","10.1.0.11","GTPv2","375","Delete Session Request"
"71027","10969.046823","192.168.1.10","172.16.1.1","HTTP/2","265","36940  >  56182 Len=223"
"71028","10969.156957","192.168.1.11","10.1.0.10","NAS-5GS","1199","Authentication Request"
"71029","10969.206957","10.0.0.1","172.16.1.1","NGAP","1392","HandoverFailure"
"71030","10969.304702","10.1.0.2","10.0.0.10","DNS","856","Standard query"
"71031","10969.354702","172.16.0.2","10.1.0.11","GTPv2","1031","Modify Bearer Request"
"71032","10969.404702","172.16.0.1","172.16.1.1","HTTP/2","1283","22840  >  22829 Len=1241"
"71033","10969.544927","10.1.0.1","10.1.0.10","NAS-5GS","1302","Deregistration Request"
"71034","10969.594927","10.1.0.2","10.0.0.11","PFCP","72","Session Deletion Request"
"71035","10969.644927","192.168.1.11","10.1.0.11","NGAP","1250","PathSwitchRequest"
"71036","10969.739427","10.1.0.1","172.16.1.2","NAS-5GS","721","Registration Request"
"71037","10969.858365","172.16.0.2","10.1.0.10","NGAP","666","HandoverRequest"
"71038","10970.14237","192.168.1.11","10.1.0.10","NGAP","312","HandoverFailure"
"71039","10970.227499","192.168.1.10","10.0.0.11","UDP","969","59554  >  24909 Len=927"
"71040","10970.354558","172.16.0.1","172.16.1.2","GTPv2","220","Modify Bearer Request"
"71041","10970.442432","10.0.0.2","172.16.1.2","HTTP/2","511","58741  >  47779 Len=469"
"71042","10970.520059","192.168.1.10","10.1.0.10","RRC","1186","RRCReconfigurationComplete"
"71043","10970.570059","10.0.0.1","10.0.0.10","NAS-5GS","1370","Registration Accept"
"71044","10970.763413","172.16.0.2","192.168.2.11","NGAP","1065","HandoverFailure"
"71045","10970.842969","10.0.0.1","192.168.2.11","UDP","1453","20550  >  20336 Len=1411"
"71046","10970.892969","10.1.0.2","10.1.0.11","GTPv2","1086","Create Session Response"
"71047","10970.942969","172.16.0.1","10.0.0.11","DNS","606","Standard query response"
"71048","10971.213384","10.0.0.2","10.1.0.10","HTTP/2","461","3949  >  5194 Len=419"
"71049","10971.263384","192.168.1.10","10.0.0.11","GTPv2","728","Create Session Response"
"71050","10971.313384","172.16.0.1","10.1.0.10","NGAP","152","HandoverFailure"
"71051","10971.363384","192.168.1.10","10.0.0.10","PFCP","177","Heartbeat Request"
"71052","10971.413384","172.16.0.2","10.0.0.10","PFCP","1212","Heartbeat Request"
"71053","10971.463384","10.0.0.2","10.0.0.10","PFCP","1454","Session Modification Request"
"71054","10971.587016","172.16.0.2","10.0.0.11","NAS-5GS","366","Registration Request"
"71055","10971.637016","172.16.0.2","10.0.0.10","NGAP","562","PathSwitchRequest"
"71056","10971.687016","10.1.0.1","172.16.1.1","ICMP","176","Echo (ping) request"
"71057","10971.737016","172.16.0.2","10.1.0.11","HTTP/2","990","15579  >  33522 Len=948"
"71058","10971.793056","10.0.0.2","10.1.0.11","DNS","434","Standard query"
"71059","10971.936233","192.168.1.10","10.0.0.11","GTPv2","1405","Modify Bearer Request"
"71060","10972.081969","172.16.0.2","10.1.0.11","HTTP/2","626","9197  >  12881 Len=584"
"71061","10972.131969","172.16.0.2","10.0.0.10","DNS","1120","Standard query response"
"71062","10972.181969","172.16.0.1","172.16.1.1","NAS-5GS","174","PDU Session Establishment"
"71063","10972.294408","10.0.0.2","10.0.0.11","NAS-5GS","101","Authentication Response"
"71064","10972.519262","10.0.0.2","172.16.1.1","PFCP","723","Heartbeat Request"
"71065","10972.589548","10.0.0.1","192.168.2.10","NGAP","706","HandoverFailure"
"71066","10972.721147","10.1.0.1","10.0.0.11","NAS-5GS","704","Registration Accept"
"71067","10972.780814","10.1.0.2","10.1.0.10","NAS-5GS","112","Deregistration Request"
"71068","10972.830814","10.1.0.2","10.1.0.10","DNS","1248","Standard query"
"71069","10972.941826","192.168.1.10","10.0.0.11","NGAP","1479","PathSwitchRequest"
"71070","10972.991826","172.16.0.1","10.1.0.11","GTPv2","1468","Create Session Request"
"71071","10973.041826","10.1.0.2","10.1.0.10","NAS-5GS","1295","Authentication Request"
"71072","10973.091826","10.0.0.2","192.168.2.10","NAS-5GS","1321","Registration Request"
"71073","10973.20471","192.168.1.11","172.16.1.2","DNS","1096","Standard query"
"71074","10973.25471","10.1.0.2","10.1.0.11","DNS","411","Standard query"
"71075","10973.381475","10.1.0.1","10.0.0.11","DNS","75","Standard query response"
"71076","10973.505585","172.16.0.2","172.16.1.2","NGAP","641","HandoverRequest"
"71077","10973.637303","192.168.1.10","10.1.0.10","HTTP/2","905","19379  >  36455 Len=863"
"71078","10973.687303","172.16.0.2","192.168.2.10","GTPv2","1383","Modify Bearer Request"
"71079","10973.737303","172.16.0.1","10.1.0.10","GTPv2","427","Modify Bearer Request"
"71080","10973.857959","172.16.0.2","192.168.2.10","NAS-5GS","1097","Authentication Request"
"71081","10973.907959","192.168.1.10","10.1.0.10","NGAP","1158","HandoverFailure"
"71082","10973.957959","192.168.1.10","172.16.1.1","GTPv2","1232","Create Session Response"
"71083","10974.048496","172.16.0.1","172.16.1.1","NAS-5GS","1428","Registration Request"
"71084","10974.167587","10.0.0.1","172.16.1.1","DNS","730","Standard query"
"71085","10974.432082","10.0.0.1","10.1.0.10","GTPv2","808","Create Session Response"
"71086","10974.559744","10.0.0.1","172.16.1.1","NGAP","1421","HandoverRequest"
"71087","10974.609744","192.168.1.10","192.168.2.10","NGAP","1474","HandoverFailure"
"71088","10974.671504","10.1.0.2","10.0.0.11","HTTP/2","111","41445  >  33755 Len=69"
"71089","10974.76998","172.16.0.2","192.168.2.10","DNS","741","Standard query"
"71090","10974.81998","172.16.0.2","10.1.0.10","NAS-5GS","363","PDU Session Establishment"
"71091","10974.913525","172.16.0.1","10.1.0.10","UDP","1162","5381  >  14219 Len=1120"
"71092","10974.983452","172.16.0.1","10.0.0.11","PFCP","270","Heartbeat Request"
"71093","10975.033452","192.168.1.10","172.16.1.2","ICMP","202","Destination unreachable"
"71094","10975.083452","10.0.0.1","10.0.0.11","HTTP/2","1467","39395  >  22398 Len=1425"
"71095","10975.164615","10.0.0.1","10.0.0.11","NAS-5GS","1284","PDU Session Establishment"
"71096","10975.225662","10.0.0.2","172.16.1.2","NGAP","525","HandoverRequest"
"71097","10975.410678","10.0.0.1","10.1.0.11","GTPv2","287","Delete Session Request"
"71098","10975.522061","172.16.0.2","172.16.1.2","HTTP/2","292","34971  >  14295 Len=250"
"71099","10975.59983","192.168.1.11","10.0.0.11","ICMP","1253","Destination unreachable"
"71100","10975.64983","10.1.0.1","192.168.2.10","NGAP","1464","HandoverFailure"
"71101","10975.69983","10.0.0.2","172.16.1.1","NGAP","1172","HandoverRequest"
"71102","10975.74983","10.0.0.1","172.16.1.1","HTTP/2","1033","38104  >  20480 Len=991"
"71103","10975.79983","10.0.0.2","10.0.0.10","NGAP","1313","UEContextReleaseRequest"
"71104","10975.874451","172.16.0.2","192.168.2.10","UDP","1441","11359  >  51657 Len=1399"
"71105","10975.924451","10.1.0.1","172.16.1.1","NGAP","178","UEContextReleaseRequest"
"71106","10975.993828","10.0.0.2","172.16.1.2","NGAP","977","HandoverRequest"
"71107","10976.077502","10.1.0.1","172.16.1.1","PFCP","763","Heartbeat Request"
"71108","10976.127502","10.0.0.1","172.16.1.1","NAS-5GS","550","Authentication Response"
"71109","10976.288451","10.1.0.2","192.168.2.10","NAS-5GS","1256","Deregistration Request"
"71110","10976.338451","192.168.1.10","10.0.0.11","ICMP","257","Destination unreachable"
"71111","10976.388451","192.168.1.11","172.16.1.1","RRC","375","RRCSetupComplete"
"71112","10976.478364","10.0.0.2","10.1.0.11","GTPv2","1158","Create Session Response"
"71113","10976.575194","172.16.0.2","172.16.1.2","NGAP","207","UEContextReleaseRequest"
"71114","10976.674333","10.1.0.1","10.0.0.11","NAS-5GS","1047","Authentication Response"
"71115","10976.88763","172.16.0.1","172.16.1.2","DNS","137","Standard query response"
"71116","10976.93763","172.16.0.2","10.0.0.10","NGAP","1494","UEContextReleaseRequest"
"71117","10977.212851","172.16.0.1","172.16.1.1","NGAP","679","UEContextReleaseRequest"
"71118","10977.285786","10.1.0.2","10.1.0.10","NAS-5GS","1226","Registration Accept"
"71119","10977.378001","192.168.1.11","10.0.0.11","NAS-5GS","1074","Registration Request"
"71120","10977.428001","10.1.0.2","10.0.0.11","UDP","619","48212  >  64709 Len=577"
"71121","10977.478001","192.168.1.11","172.16.1.2","DNS","209","Standard query"
"71122","10977.528001","192.168.1.10","10.0.0.11","UDP","1362","43417  >  39209 Len=1320"
"71123","10977.585618","192.168.1.10","10.0.0.10","UDP","1220","42124  >  47227 Len=1178"
"71124","10977.681631","172.16.0.2","172.16.1.2","NAS-5GS","1256","Deregistration Request"
"71125","10977.746695","10.0.0.2","192.168.2.11","DNS","603","Standard query response"
"71126","10977.796695","10.0.0.1","192.168.2.11","PFCP","226","Heartbeat Request"
"71127","10977.903582","172.16.0.2","10.1.0.11","HTTP/2","406","13564  >  51714 Len=364"
"71128","10978.006025","172.16.0.1","10.1.0.11","ICMP","430","Destination unreachable"
"71129","10978.095125","10.0.0.1","10.1.0.11","NGAP","1454","PathSwitchRequest"
"71130","10978.161946","172.16.0.2","192.168.2.11","NGAP","645","HandoverFailure"
"71131","10978.27795","10.0.0.2","10.0.0.11","GTPv2","576","Create Session Response"
"71132","10978.32795","192.168.1.11","10.0.0.10","NAS-5GS","415","Authentication Request"
"71133","10978.37795","10.0.0.1","172.16.1.1","NGAP","414","UEContextReleaseRequest"
"71134","10978.60543","172.16.0.2","172.16.1.2","NAS-5GS","646","Registration Accept"
"71135","10978.65543","10.0.0.1","172.16.1.2","UDP","1256","23019  >  42979 Len=1214"
"71136","10978.756346","192.168.1.11","10.1.0.10","NAS-5GS","1087","Authentication Response"
"71137","10978.821341","192.168.1.11","10.1.0.11","GTPv2","482","Create Session Response"
"71138","10978.892886","10.1.0.2","192.168.2.10","PFCP","207","Session Establishment Request"
"71139","10978.949871","192.168.1.10","192.168.2.10","HTTP/2","1212","52407  >  8781 Len=1170"
"71140","10979.252687","192.168.1.10","10.0.0.11","NGAP","207","PathSwitchRequest"
"71141","10979.302687","10.0.0.1","10.0.0.10","DNS","388","Standard query response"
"71142","10979.352687","10.0.0.1","10.0.0.11","PFCP","1248","Heartbeat Request"
"71143","10979.402687","172.16.0.2","10.1.0.10","NGAP","999","HandoverRequest"
"71144","10979.452687","192.168.1.10","10.0.0.10","NGAP","519","UEContextReleaseRequest"
"71145","10979.555378","192.168.1.10","172.16.1.2","NGAP","186","HandoverRequest"
"71146","10979.605378","10.1.0.1","192.168.2.11","NGAP","1017","PathSwitchRequest"
"71147","10979.659823","172.16.0.1","10.0.0.11","GTPv2","607","Delete Session Request"
"71148","10979.71529","192.168.1.11","192.168.2.11","GTPv2","922","Modify Bearer Request"
"71149","10979.76529","10.0.0.1","10.1.0.10","UDP","155","61254  >  20698 Len=113"
"71150","10979.818267","10.1.0.2","172.16.1.2","ICMP","1187","Destination unreachable"
"71151","10980.004244","192.168.1.11","172.16.1.2","DNS","1233","Standard query response"
"71152","10980.074588","10.1.0.1","192.168.2.10","HTTP/2","55","12234  >  39155 Len=13"
"71153","10980.124588","10.0.0.1","172.16.1.1","PFCP","291","Session Modification Request"
"71154","10980.174588","172.16.0.2","10.1.0.10","PFCP","466","Session Modification Request"
"71155","10980.224588","10.0.0.2","172.16.1.2","UDP","596","27863  >  64368 Len=554"
"71156","10980.274588","192.168.1.11","10.1.0.10","NAS-5GS","174","PDU Session Establishment"
"71157","10980.324588","192.168.1.10","10.1.0.10","HTTP/2","324","30512  >  51360 Len=282"
"71158","10980.458916","192.168.1.10","192.168.2.10","HTTP/2","855","48169  >  13313 Len=813"
"71159","10980.52524","10.1.0.1","10.1.0.11","NGAP","348","UEContextReleaseRequest"
"71160","10980.57524","10.0.0.1","10.0.0.11","NGAP","1044","HandoverFailure"
"71161","10980.655388","10.1.0.1","10.0.0.10","NAS-5GS","1151","PDU Session Establishment"
"71162","10980.934509","172.16.0.2","10.1.0.11","PFCP","317","Session Modification Request"
"71163","10981.023441","192.168.1.10","10.0.0.10","ICMP","1056","Destination unreachable"
"71164","10981.073441","192.168.1.10","10.0.0.10","NGAP","1417","HandoverFailure"
"71165","10981.402944","172.16.0.2","192.168.2.11","UDP","1209","25065  >  16854 Len=1167"
"71166","10981.452944","10.0.0.1","172.16.1.1","NGAP","977","HandoverFailure"
"71167","10981.502944","10.0.0.1","10.1.0.11","PFCP","1036","Session Establishment Request"
"71168","10981.552944","10.1.0.1","10.0.0.11","NAS-5GS","252","Deregistration Request"
"71169","10981.602944","10.0.0.2","172.16.1.2","UDP","988","42086  >  4116 Len=946"
"71170","10981.704799","172.16.0.1","10.1.0.11","ICMP","845","Echo (ping) request"
"71171","10981.754799","10.0.0.1","172.16.1.1","NGAP","985","HandoverRequest"
"71172","10981.804799","172.16.0.1","192.168.2.10","HTTP/2","302","61489  >  43628 Len=260"
"71173","10981.984","10.0.0.2","10.0.0.10","NAS-5GS","1192","Registration Request"
"71174","10982.034","10.1.0.2","192.168.2.10","NGAP","225","HandoverFailure"
"71175","10982.084","10.0.0.1","172.16.1.1","PFCP","1166","Session Deletion Request"
"71176","10982.179771","10.0.0.1","192.168.2.11","NGAP","253","PathSwitchRequest"
"71177","10982.229771","172.16.0.1","172.16.1.1","NAS-5GS","1164","PDU Session Establishment"
"71178","10982.365742","10.0.0.2","10.0.0.10","DNS","1179","Standard query"
"71179","10982.440244","10.1.0.2","10.1.0.11","NGAP","1420","HandoverFailure"
"71180","10982.490244","10.1.0.1","10.1.0.10","ICMP","470","Echo (ping) request"
"71181","10982.540244","10.0.0.2","10.1.0.11","DNS","835","Standard query"
"71182","10982.813182","192.168.1.10","10.1.0.11","NGAP","983","UEContextReleaseRequest"
"71183","10982.884618","10.1.0.2","172.16.1.1","NAS-5GS","1211","Registration Accept"
"71184","10982.954602","172.16.0.2","10.0.0.11","HTTP/2","475","12759  >  16691 Len=433"
"71185","10983.004602","10.0.0.2","10.0.0.11","PFCP","1432","Session Modification Request"
"71186","10983.054602","192.168.1.11","10.0.0.10","GTPv2","85","Modify Bearer Request"
"71187","10983.130164","192.168.1.10","10.0.0.10","DNS","490","Standard query response"
"71188","10983.180164","172.16.0.1","192.168.2.11","NGAP","491","HandoverFailure"
"71189","10983.263361","172.16.0.2","172.16.1.2","NAS-5GS","967","Authentication Request"
"71190","10983.410952","172.16.0.2","10.0.0.11","NAS-5GS","322","Deregistration Request"
"71191","10983.526935","172.16.0.1","10.1.0.11","ICMP","693","Destination unreachable"
"71192","10983.627216","192.168.1.11","172.16.1.2","NGAP","216","UEContextReleaseRequest"
"71193","10983.677216","10.0.0.1","10.0.0.11","DNS","303","Standard query"
"71194","10983.731096","10.0.0.2","192.168.2.11","NGAP","311","UEContextReleaseRequest"
"71195","10983.781096","10.1.0.1","10.0.0.10","GTPv2","1258","Create Session Request"
"71196","10983.84114","10.0.0.2","10.0.0.11","NGAP","461","HandoverRequest"
"71197","10983.903252","10.1.0.1","172.16.1.2","DNS","856","Standard query"
"71198","10984.02609","192.168.1.10","192.168.2.11","DNS","999","Standard query response"
"71199","10984.07609","10.0.0.2","10.1.0.10","NGAP","739","HandoverFailure"
"71200","10984.12609","192.168.1.11","172.16.1.2","ICMP","747","Destination unreachable"
"71201","10984.17609","10.0.0.2","172.16.1.1","NGAP","647","HandoverRequest"
"71202","10984.22609","10.1.0.2","172.16.1.2","NGAP","777","HandoverRequest"
"71203","10984.27609","192.168.1.10","192.168.2.11","DNS","174","Standard query response"
"71204","10984.643271","10.0.0.1","172.16.1.2","PFCP","323","Session Modification Request"
"71205","10984.693271","192.168.1.10","10.0.0.11","NGAP","579","HandoverRequest"
"71206","10984.846056","10.1.0.1","172.16.1.1","RRC","117","MeasurementReport"
"71207","10984.957112","192.168.1.11","192.168.2.10","PFCP","1415","Session Modification Request"
"71208","10985.181144","172.16.0.2","192.168.2.10","DNS","1423","Standard query response"
"71209","10985.231144","10.1.0.1","10.0.0.10","ICMP","1427","Echo (ping) reply"
